Property_type,Property_city,Property_location,Bedrooms,Bathrooms,Parking_space,Floor_size,Estate_Agent,Property_price
Apartment,Sandton,"Hyde Park",1,1,1,117,"Attorney Realtor Hub",13000
Apartment,Sandton,"Hyde Park",1,1,1,162,"Evolate Real Estate",13000
Apartment,Sandton,"Hyde Park",1,1,1,49,"Attorney Realtor Hub",8800
Apartment,Sandton,"Hyde Park",1,1,1,84,"Evolate Real Estate",23000
Apartment,Sandton,"Hyde Park",1,1,1,99,"Tyson Properties Gauteng",9000
Apartment,Sandton,Illovo,1,1,1,117,"Tyson Properties Gauteng",7477
Apartment,Sandton,Illovo,1,1,1,152,"Preferental Platform",7000
Apartment,Sandton,Illovo,1,1,1,18,"Evolate Real Estate",7500
Apartment,Sandton,Kengies,1,2,1,80,"Etchells & Young Property Brokers",10500
Apartment,Sandton,"Linbro Park",1,1,1,120,"RealNet RainMaker",7321
Apartment,Sandton,"Linbro Park",1,1,1,122,"EXP South Africa",8000
Apartment,Sandton,"Linbro Park",1,1,1,36,"IHS Property Management",7500
Apartment,Sandton,"Linbro Park",1,1,1,91,"Rawson Properties Sandton - Morningside",7630
Apartment,Sandton,"Linbro Park",1,1,2,NULL,"Real Estate Services",8000
Apartment,Sandton,"Linbro Park",1,1,2,NULL,"The Empire Properties",9539
Apartment,Sandton,"Linbro Park",1,1,2,102,"Evolate Real Estate",8300
Apartment,Sandton,Lonehill,1,1,1,100,"Etchells & Young Property Brokers",8500
Apartment,Sandton,Lonehill,1,1,1,116,Mandated,7900
Apartment,Sandton,Lonehill,1,1,1,39,"Evolate Real Estate",6500
Apartment,Sandton,Lonehill,1,1,1,52,"EXP South Africa",9000
Apartment,Sandton,Lonehill,1,1,1,52,"Landsdowne Investment Properties",7900
Apartment,Sandton,Lonehill,1,1,1,60,"Renprop Residential",9250
Apartment,Sandton,Lonehill,1,1,1,62,"EXP South Africa",8500
Apartment,Sandton,Lonehill,1,1,1,75,"Real Estate Services",8000
Apartment,Sandton,Lonehill,1,1,1,90,"EXP South Africa",6050
Apartment,Sandton,Lonehill,1,1,2,38,"RE/MAX Evolve",7500
Apartment,Sandton,Lonehill,1,1,2,56,"Pam Golding Properties - Hyde Park Rentals",8800
Apartment,Sandton,Lonehill,1,1,2,86,"RE/MAX Masters - Bryanston",9000
Apartment,Sandton,Lonehill,1,1,3,54,"Landsdowne Investment Properties",9000
Apartment,Sandton,Morningside,1,1,1,NULL,"Century 21 Sandton",27000
Apartment,Sandton,Morningside,1,1,1,NULL,"Landsdowne Investment Properties",12000
Apartment,Sandton,Morningside,1,1,1,NULL,"Renprop Residential",7950
Apartment,Sandton,Morningside,1,1,1,NULL,"You Realty",20000
Apartment,Sandton,Morningside,1,1,1,100,"You Realty",27000
Apartment,Sandton,Morningside,1,1,1,110,"Plus Group Properties",14000
Apartment,Sandton,Morningside,1,1,1,112,"Etchells & Young Property Brokers",14500
Apartment,Sandton,Morningside,1,1,1,185,"Silver Property Group",9000
Apartment,Sandton,Morningside,1,1,1,194,"IGrow Rentals",11400
Apartment,Sandton,Morningside,1,1,1,39,"The Empire Properties",6400
Apartment,Sandton,Morningside,1,1,1,42,"Knightsbridge Properties",14500
Apartment,Sandton,Morningside,1,1,1,44,"Century 21 Sandton",12500
Apartment,Sandton,Morningside,1,1,1,57,"Evolate Real Estate",9250
Apartment,Sandton,Morningside,1,1,1,71,"Knightsbridge Properties",14000
Apartment,Sandton,Morningside,1,1,1,80,"Pam Golding Properties - Hyde Park Rentals",10000
Apartment,Sandton,Morningside,1,1,1,85,"RE/MAX Advantage",14000
Apartment,Sandton,Morningside,1,1,1,86,"Engel & Volkers MLC",10500
Apartment,Sandton,Morningside,1,1,1,91,"Propcore Real Estate",25000
Apartment,Sandton,Morningside,1,1,2,NULL,"Century 21 Sandton",9800
Apartment,Sandton,Morningside,1,1,2,NULL,"Evolate Real Estate",20000
Apartment,Sandton,Morningside,1,1,2,NULL,"Jawitz Johannesburg North",20000
Apartment,Sandton,Morningside,1,1,2,NULL,"O-YES Properties",14000
Apartment,Sandton,Morningside,1,1,2,NULL,"You Realty",13000
Apartment,Sandton,Morningside,1,1,2,106,"IHS Property Management",9250
Apartment,Sandton,Morningside,1,1,2,118,"Century 21 Sandton",25000
Apartment,Sandton,Morningside,1,1,2,156,"You Realty",9500
Apartment,Sandton,Morningside,1,1,2,29,"IGrow Rentals",23000
Apartment,Sandton,Morningside,1,1,2,82,"Pam Golding Properties - Hyde Park Rentals",21000
Apartment,Sandton,Morningside,1,1,3,NULL,"Jawitz Johannesburg North",22000
Apartment,Sandton,Morningside,1,2,3,87,"RealNet RainMaker",20000
Apartment,Sandton,Parkmore,1,1,1,105,"RE/MAX Superior - Mulbarton",9000
Apartment,Sandton,Parkmore,1,1,1,90,"Etchells & Young Property Brokers",15000
Apartment,Sandton,Parkmore,1,1,2,45,"Evolate Real Estate",13500
Apartment,Sandton,Parkmore,1,1,2,82,"Aurum Realty",4900
Apartment,Sandton,Paulshof,1,1,1,44,"Etchells & Young Property Brokers",8000
Apartment,Sandton,Paulshof,1,1,1,49,"The Empire Properties",7200
Apartment,Sandton,Paulshof,1,1,1,53,"Evolate Real Estate",8000
Apartment,Sandton,Paulshof,1,1,1,60,"Renprop Residential",8000
Apartment,Sandton,Paulshof,1,1,1,71,"Pam Golding Properties - Hyde Park Rentals",8000
Apartment,Sandton,Paulshof,1,1,1,80,"Real Estate Services",6500
Apartment,Sandton,Paulshof,1,1,1,85,"RE/MAX Advantage",11000
Apartment,Sandton,Paulshof,1,1,1,89,"You Realty",10999
Apartment,Sandton,Paulshof,1,1,2,NULL,"Real Estate Services",7200
Apartment,Sandton,Paulshof,1,1,2,60,"Propcore Real Estate",8500
Apartment,Sandton,Paulshof,2,2,1,101,"Landsdowne Investment Properties",12000
Apartment,Sandton,Paulshof,3,2,2,103,"Renprop Residential",7500
Apartment,Sandton,Petervale,1,3,3,36,"Firzt Realty Company",9300
Apartment,Sandton,Petervale,2,1,2,60,"RE/MAX Advantage",9299
Apartment,Sandton,Pineslopes,1,1,1,86,"Live Real Estate - Johannesburg North",8000
Apartment,Sandton,Pineslopes,1,1,1,87,"Live Real Estate - Johannesburg North",9500
Apartment,Sandton,"River Club",1,1,1,106,"RE/MAX Evolve",12950
Apartment,Sandton,"River Club",1,1,1,65,"RealNet RainMaker",12500
Apartment,Sandton,Rivonia,1,1,1,NULL,"Century 21 Sandton",7700
Apartment,Sandton,Rivonia,1,1,1,NULL,"Evolate Real Estate",22500
Apartment,Sandton,Rivonia,1,1,1,NULL,"Landsdowne Investment Properties",8000
Apartment,Sandton,Rivonia,1,1,1,NULL,"RE/MAX Evolve",9900
Apartment,Sandton,Rivonia,1,1,1,NULL,"Real Estate Services",10000
Apartment,Sandton,Rivonia,1,1,1,163,"Evolate Real Estate",8500
Apartment,Sandton,Rivonia,1,1,1,40,"IGrow Rentals",12000
Apartment,Sandton,Rivonia,1,1,1,47,"O-YES Properties",7500
Apartment,Sandton,Rivonia,1,1,1,74,"Firzt Realty Company",8500
Apartment,Sandton,Rivonia,1,1,1,78,"Live Real Estate - Johannesburg North",8500
Apartment,Sandton,Rivonia,1,1,1,81,"You Realty",8500
Apartment,Sandton,Rivonia,1,1,1,87,"Only Realty DevComm",8500
Apartment,Sandton,Rivonia,1,1,1,90,"Silver Property Group",8500
Apartment,Sandton,Rivonia,1,1,2,44,"Renprop Residential",7500
Apartment,Sandton,Rivonia,2,1,1,107,"Mafadi Property Management Office",8000
Apartment,Sandton,Rivonia,2,1,2,NULL,"Etchells & Young Property Brokers",8750
Apartment,Sandton,Rivonia,2,2,2,80,"Renprop Residential",8800
Apartment,Sandton,Sandhurst,1,1,1,105,"Aurum Realty",13000
Apartment,Sandton,Sandhurst,1,1,1,140,"EXP South Africa",9000
Apartment,Sandton,Sandhurst,1,1,2,160,"EXP South Africa",12400
Apartment,Sandton,Sandhurst,1,1,2,80,"RE/MAX One - Kramerville",15000
Apartment,Sandton,Sandown,1,1,1,NULL,"Aurum Realty",23000
Apartment,Sandton,Sandown,1,1,1,NULL,"Evolate Real Estate",17000
Apartment,Sandton,Sandown,1,1,1,NULL,"Jawitz Johannesburg North",16000
Apartment,Sandton,Sandown,1,1,1,NULL,"Rawson Properties Sandton - Morningside",11500
Apartment,Sandton,Sandown,1,1,1,109,"Engel & Volkers MLC",12500
Apartment,Sandton,Sandown,1,1,1,122,"Only Realty DevComm",13500
Apartment,Sandton,Sandown,1,1,1,25,"RealNet RainMaker",14000
Apartment,Sandton,Sandown,1,1,1,30,"Attorney Realtor Hub",9300
Apartment,Sandton,Sandown,1,1,1,32,"Rawson Properties Sandton - Morningside",10000
Apartment,Sandton,Sandown,1,1,1,34,"RE/MAX Advantage",12400
Apartment,Sandton,Sandown,1,1,1,38,"Landsdowne Investment Properties",20000
Apartment,Sandton,Sandown,1,1,1,39,"Only Realty DevComm",12500
Apartment,Sandton,Sandown,1,1,1,40,"Ithemba Property",16000
Apartment,Sandton,Sandown,1,1,1,55,"Tyson Properties Gauteng",13000
Apartment,Sandton,Sandown,1,1,1,57,"Etchells & Young Property Brokers",22000
Apartment,Sandton,Sandown,1,1,1,57,"Seeff Sandton",9250
Apartment,Sandton,Sandown,1,1,1,59,"The Empire Properties",13000
Apartment,Sandton,Sandown,1,1,1,60,"Rawson Properties Sandton - Morningside",20000
Apartment,Sandton,Sandown,1,1,1,65,"EXP South Africa",15000
Apartment,Sandton,Sandown,1,1,1,68,"RE/MAX Evolve",20000
Apartment,Sandton,Sandown,1,1,1,70,"Etchells & Young Property Brokers",32000
Apartment,Sandton,Sandown,1,1,1,80,"RE/MAX One - Kramerville",20000
Apartment,Sandton,Sandown,1,1,2,NULL,"Aurum Realty",22000
Apartment,Sandton,Sandown,1,1,2,NULL,"Engel & Volkers MLC",15500
Apartment,Sandton,Sandown,1,1,2,NULL,"Firzt Realty Company",11000
Apartment,Sandton,Sandown,1,1,2,NULL,"Firzt Realty Company",13500
Apartment,Sandton,Sandown,1,1,2,NULL,"O-YES Properties",8500
Apartment,Sandton,Sandown,1,1,2,140,"Century 21 Sandton",20000
Apartment,Sandton,Sandown,1,1,2,140,"RE/MAX One - Kramerville",16500
Apartment,Sandton,Sandown,1,1,2,168,"Real Estate Services",14800
Apartment,Sandton,Sandown,1,1,2,29,"Real Estate Services",12000
Apartment,Sandton,Sandown,1,1,2,52,"Evolate Real Estate",9300
Apartment,Sandton,Sandown,1,1,2,75,"Aurum Realty",9000
Apartment,Sandton,Sandown,1,1,2,79,"Tyson Properties Gauteng",20000
Apartment,Sandton,Sandown,1,1,2,80,"EXP South Africa",20000
Apartment,Sandton,Sandown,1,1,3,NULL,"Aurum Realty",20000
Apartment,Sandton,Sandown,1,1,3,NULL,"O-YES Properties",20000
Apartment,Sandton,Sandown,1,2,1,NULL,"Firzt Realty Company",28000
Apartment,Sandton,Sandown,1,2,1,NULL,"Tyson Properties Gauteng",45000
Apartment,Sandton,Sandown,1,2,1,158,"Ithemba Property",30000
Apartment,Sandton,Sandown,1,2,2,NULL,"RE/MAX Masters - Bryanston",9000
Apartment,Sandton,Sandown,1,2,2,128,"Aurum Realty",23500
Apartment,Sandton,Sandown,2,1,1,157,"Only Realty DevComm",15000
Apartment,Sandton,Sandown,2,2,2,110,"Real Estate Services",15000
Apartment,Sandton,Sandown,3,2,2,105,"The Empire Properties",21000
Apartment,Sandton,"Sandown Estate",3,1,2,NULL,"Century 21 Sandton",9000
Apartment,Sandton,"Sandton Central",1,1,1,NULL,"Evolate Real Estate",11000
Apartment,Sandton,"Sandton Central",1,1,1,NULL,"Knightsbridge Properties",11500
Apartment,Sandton,"Sandton Central",1,1,1,NULL,"RE/MAX Infoglobe - Centurion",12000
Apartment,Sandton,"Sandton Central",1,1,1,130,"IHS Property Management",22000
Apartment,Sandton,"Sandton Central",1,1,1,32,"Real Estate Services",35000
Apartment,Sandton,"Sandton Central",1,1,1,32,"The Empire Properties",21000
Apartment,Sandton,"Sandton Central",1,1,1,33,"IHS Property Management",10700
Apartment,Sandton,"Sandton Central",1,1,1,36,"EXP South Africa",8550
Apartment,Sandton,"Sandton Central",1,1,1,39,"Mafadi Property Management Office",15142
Apartment,Sandton,"Sandton Central",1,1,1,50,"RE/MAX Superior - Mulbarton",21000
Apartment,Sandton,"Sandton Central",1,1,1,54,"Real Estate Services",22500
Apartment,Sandton,"Sandton Central",1,1,1,60,"EXP South Africa",8650
Apartment,Sandton,"Sandton Central",1,1,1,75,"GP Realty Group",29000
Apartment,Sandton,"Sandton Central",1,1,1,89,"Real Estate Services",29000
Apartment,Sandton,"Sandton Central",1,1,1,98,"Real Estate Services",33000
Apartment,Sandton,"Sandton Central",1,1,2,NULL,"O-YES Properties",13500
Apartment,Sandton,"Sandton Central",1,1,2,112,"Attorney Realtor Hub",8500
Apartment,Sandton,"Sandton Central",1,1,2,131,"Real Estate Services",13000
Apartment,Sandton,"Sandton Central",1,1,2,39,"Landsdowne Investment Properties",11500
Apartment,Sandton,"Sandton Central",1,1,2,50,"Attorney Realtor Hub",11000
Apartment,Sandton,"Sandton Central",1,1,2,90,"Evolate Real Estate",28000
Apartment,Sandton,"Sandton Central",1,1,2,94,"Century 21 Sandton",8650
Apartment,Sandton,"Sandton Central",1,1,3,31,"Attorney Realtor Hub",11000
Apartment,Sandton,"Sandton Central",1,2,1,NULL,"Silver Property Group",9950
Apartment,Sandton,"Sandton Central",1,2,1,23,"Only Realty DevComm",48100
Apartment,Sandton,"Sandton Central",1,2,1,80,"Pam Golding Properties - Hyde Park Rentals",13500
Apartment,Sandton,"Sandton Central",1,2,2,NULL,"Landsdowne Investment Properties",58975
Apartment,Sandton,"Sandton Central",1,2,2,162,"RealNet RainMaker",58950
Apartment,Sandton,"Sandton Central",1,2,2,85,"Rawson Properties Sandton - Morningside",20000
Apartment,Sandton,"Sandton Central",1,2,3,NULL,"Evolate Real Estate",48300
Apartment,Sandton,"Sandton Central",1,2,3,NULL,"Jawitz Johannesburg North",48900
Apartment,Sandton,"Sandton Central",1,2,3,176,"You Realty",11500
Apartment,Sandton,"Sandton Central",1,2,3,80,"Keller Williams Select",51250
Apartment,Sandton,"Sandton Central",1,2,3,95,"Silver Property Group",44560
Apartment,Sandton,"Sandton Central",2,1,1,69,"Attorney Realtor Hub",8750
Apartment,Sandton,"Sandton Central",2,1,2,100,"The Empire Properties",13655
Apartment,Sandton,"Sandton Central",2,1,2,142,"RealNet RainMaker",11000
Apartment,Sandton,"Sandton Central",2,1,2,97,"Pam Golding Properties - Hyde Park Rentals",16000
Apartment,Sandton,Strathavon,1,1,1,50,"EXP South Africa",8750
Apartment,Sandton,Strathavon,2,1,2,80,"Knightsbridge Properties",11500
Apartment,Sandton,Sunninghill,1,1,1,114,"EXP South Africa",16500
Apartment,Sandton,Sunninghill,1,1,1,50,"CSi Property Group",4950
Apartment,Sandton,Sunninghill,1,1,1,88,"Century 21 Sandton",7600
Apartment,Sandton,Sunninghill,1,1,2,NULL,"Real Estate Services",7260
Apartment,Sandton,Sunninghill,1,1,2,42,"The Empire Properties",6500
Apartment,Sandton,Sunninghill,2,2,1,139,"Knightsbridge Properties",15500
Apartment,Sandton,Sunninghill,2,2,1,54,"Real Estate Services",7200
Apartment,Sandton,"The Paddocks",1,1,1,141,"You Realty",19000
Apartment,Sandton,"The Paddocks",1,1,1,40,"Aurum Realty",8000
Apartment,Sandton,Wendywood,1,1,1,NULL,"Preferental Platform",6500
Apartment,Sandton,Wendywood,1,1,1,114,"Engel & Volkers MLC",6500
Apartment,Sandton,Wendywood,1,1,1,160,"RE/MAX Superior - Mulbarton",5999
Apartment,Johannesburg,Emmarentia,2,1,1,NULL,"Framework Property Services",6750
Apartment,Johannesburg,Maboneng,2,1,2,NULL,"Mafadi Property Management Office",4000
Apartment,Johannesburg,Turffontein,1,1,1,50,"Redcon Property Management",4000
Apartment,Pretoria,Annlin,2,1,1,59,"Huurkor Hatfield",5700
Apartment,Pretoria,Arcadia,1,1,1,1,"RE/MAX Jacaranda - Faerie Glen",6300
Apartment,Pretoria,Arcadia,2,1,1,NULL,"Huurkor (Pty) LTD - Sunnyside",6810
Apartment,Pretoria,Arcadia,2,1,1,101,"Mountain Estates",4500
Apartment,Pretoria,Arcadia,2,1,1,54,"RE/MAX Capital",6500
Apartment,Pretoria,Arcadia,2,1,1,78,"RE/MAX Capital",6810
Apartment,Pretoria,Arcadia,2,1,1,79,"RE/MAX Town and Country Hatfield",6500
Apartment,Pretoria,Arcadia,2,1,2,80,"RE/MAX Property Merchants - Pretoria East, Mooikloof",6200
Apartment,Pretoria,Arcadia,2,2,1,NULL,"RE/MAX Infoglobe - Constantia Park",7800
Apartment,Pretoria,"Buffelsdrift AH",2,2,1,65,"RealNet RainMaker",7000
Apartment,Pretoria,Garsfontein,2,1,1,78,"Preferental Platform",9500
Apartment,Pretoria,Gezina,2,1,1,NULL,"Keller Williams Edge",5300
Apartment,Pretoria,Gezina,2,1,1,112,"Just Sell Properties - North East",5900
Apartment,Pretoria,Gezina,2,1,1,48,"Mirinda Opperman Realtors",5445
Apartment,Pretoria,Gezina,2,1,1,79,"Apple Property Connection",4500
Apartment,Pretoria,Gezina,2,1,1,79,"Just Sell Properties - North East",4500
Apartment,Pretoria,"Monument Park",2,1,1,121,"RE/MAX One Waterfall",6550
Apartment,Pretoria,"Pretoria Central",2,2,2,63,"RE/MAX Infoglobe - Constantia Park",5800
Apartment,Pretoria,Sunnyside,2,1,1,NULL,"Plus Group Properties",5430
Apartment,Pretoria,Waverley,2,1,1,56,"Keller Williams Edge",5400
Apartment,Sandton,Sandown,1,2,2,90,"RE/MAX Masters - Bryanston",12500
Apartment,Sandton,Sunninghill,2,1,3,93,"Century 21 Sandton",16500
Apartment,Pretoria,Colbyn,2,1,2,56,"First Property Trust",3000
Apartment,Pretoria,Colbyn,2,2,1,7,"RE/MAX Infoglobe - Constantia Park",3000
Apartment,Johannesburg,Abbotsford,3,1,2,72,"Framework Property Services",30000
Apartment,Johannesburg,"Auckland Park",1,1,2,NULL,"O-YES Properties",10000
Apartment,Johannesburg,"Auckland Park",2,1,2,NULL,"National Letting",5500
Apartment,Johannesburg,Bellevue,1,1,2,NULL,"National Letting",6950
Apartment,Johannesburg,Bellevue,2,1,1,26,"Framework Property Services",4750
Apartment,Johannesburg,Bellevue,2,1,1,37,"Ithemba Property",5000
Apartment,Johannesburg,Bellevue,2,1,1,56,"Mafadi Property Management Office",4500
Apartment,Johannesburg,Bellevue,2,1,1,92,"Zareena Kara Properties",6950
Apartment,Johannesburg,Bellevue,2,1,2,80,"Framework Property Services",5120
Apartment,Johannesburg,Berea,2,1,1,20,"AFHCO Holdings (Pty) Ltd Johannesburg",2565
Apartment,Johannesburg,Berea,2,1,1,30,"Century 21 Sandton",4500
Apartment,Johannesburg,Berea,2,1,2,52,"Ithemba Property",5620
Apartment,Johannesburg,Berea,2,2,1,26,"Framework Property Services",6400
Apartment,Johannesburg,Berea,2,3,1,47,"Mafadi Property Management Office",4100
Apartment,Johannesburg,Bertrams,1,1,1,NULL,"Framework Property Services",5900
Apartment,Johannesburg,Booysens,1,1,1,42,"Redcon Property Management",5500
Apartment,Johannesburg,Braamfontein,2,1,1,45,"Framework Property Services",4500
Apartment,Johannesburg,Braamfontein,2,1,1,55,"RE/MAX One - Kramerville",2980
Apartment,Johannesburg,Braamfontein,2,1,2,30,"AFHCO Holdings (Pty) Ltd Johannesburg",7800
Apartment,Johannesburg,Braamfontein,2,1,2,61,"Framework Property Services",2970
Apartment,Johannesburg,Braamfontein,2,2,2,70,"Landsdowne Investment Properties",11950
Apartment,Johannesburg,Braamfontein,2,2,2,82,"Renprop Residential",10950
Apartment,Johannesburg,Braamfontein,2,3,1,NULL,"Silver Property Group",13500
Apartment,Johannesburg,"Braamfontein Werf",2,1,1,NULL,"AFHCO Holdings (Pty) Ltd Johannesburg",5000
Apartment,Johannesburg,"Braamfontein Werf",2,1,1,28,"Framework Property Services",7500
Apartment,Johannesburg,"Braamfontein Werf",2,2,1,39,"National Letting",9000
Apartment,Johannesburg,"Braamfontein Werf",2,2,2,35,"RE/MAX Superior - Mulbarton",4500
Apartment,Johannesburg,"Braamfontein Werf",2,3,2,42,"Silver Property Group",19000
Apartment,Johannesburg,Bramley,2,1,1,94,"Redcon Property Management",8890
Apartment,Johannesburg,Bramley,2,1,2,52,"RE/MAX One - Kramerville",9000
Apartment,Johannesburg,Bruma,2,1,1,55,"Real Estate Services",6450
Apartment,Johannesburg,Bruma,2,1,1,80,"Real Estate Services",7500
Apartment,Johannesburg,"City & Suburban",2,1,1,48,"Framework Property Services",4800
Apartment,Johannesburg,"City & Suburban",2,1,2,27,"AFHCO Holdings (Pty) Ltd Johannesburg",6490
Apartment,Johannesburg,"Corlett Gardens",2,1,2,29,"RealNet RainMaker",7500
Apartment,Johannesburg,"Corlett Gardens",2,1,2,89,"Attorney Realtor Hub",8200
Apartment,Johannesburg,Craighall,2,1,1,51,"RE/MAX Advantage",10000
Apartment,Johannesburg,"Craighall Park",2,1,1,79,"RE/MAX One - Kramerville",12000
Apartment,Johannesburg,"Crown Gardens",2,1,2,33,"National Letting",5700
Apartment,Johannesburg,Doornfontein,1,1,1,NULL,"Firzt Realty Company",2565
Apartment,Johannesburg,Dunkeld,1,2,1,50,"AFHCO Holdings (Pty) Ltd Johannesburg",15000
Apartment,Johannesburg,Dunkeld,2,2,1,27,"Framework Property Services",25000
Apartment,Johannesburg,"Dunkeld West",2,2,1,35,"Pam Golding Properties - Hyde Park Rentals",30000
Apartment,Johannesburg,"Dunkeld West",2,2,1,95,"Real Estate Services",18500
Apartment,Johannesburg,"Dunkeld West",2,2,2,112,"Real Estate Services",16000
Apartment,Johannesburg,Elandspark,2,1,1,34,"Ithemba Property",6800
Apartment,Johannesburg,Elandspark,2,1,3,NULL,"National Letting",6300
Apartment,Johannesburg,Glenanda,2,1,1,191,"Silver Property Group",6500
Apartment,Johannesburg,Gleneagles,2,2,1,47,"You Realty",9900
Apartment,Johannesburg,Gleneagles,2,2,1,96,"You Realty",9900
Apartment,Johannesburg,Glenhazel,1,1,1,93,"Redcon Property Management",9500
Apartment,Johannesburg,Glenhazel,1,3,1,76,"Pam Golding Properties - Hyde Park Rentals",18000
Apartment,Johannesburg,Glenvista,2,1,1,NULL,"AFHCO Holdings (Pty) Ltd Johannesburg",8500
Apartment,Johannesburg,Greenside,2,1,1,79,"Ithemba Property",22000
Apartment,Johannesburg,Greenside,2,2,1,47,"Framework Property Services",13500
Apartment,Johannesburg,Gresswold,2,1,1,39,"IHS Property Management",7150
Apartment,Johannesburg,Gresswold,2,1,2,107,"AFHCO Holdings (Pty) Ltd Johannesburg",10990
Apartment,Johannesburg,Hillbrow,2,1,1,NULL,"AFHCO Holdings (Pty) Ltd Johannesburg",4320
Apartment,Johannesburg,Hillbrow,2,1,1,58,"AFHCO Holdings (Pty) Ltd Johannesburg",3400
Apartment,Johannesburg,"Houghton Estate",1,1,2,NULL,"Mafadi Property Management Office",22000
Apartment,Johannesburg,"Houghton Estate",2,1,1,47,"RE/MAX Advantage",23000
Apartment,Johannesburg,"Houghton Estate",2,2,1,NULL,"Seeff Sandton",25000
Apartment,Johannesburg,"Houghton Estate",2,2,1,105,"Zareena Kara Properties",16500
Apartment,Johannesburg,"Houghton Estate",2,2,1,56,"CSi Property Group",19000
Apartment,Johannesburg,"Houghton Estate",2,2,1,71,"Tyson Properties Gauteng",15000
Apartment,Johannesburg,"Houghton Estate",2,2,2,NULL,"Jawitz Johannesburg North",33000
Apartment,Johannesburg,"Houghton Estate",2,2,2,114,"RE/MAX Masters - Bryanston",12000
Apartment,Johannesburg,Jeppestown,2,1,1,NULL,"Real Estate Services",5085
Apartment,Johannesburg,"Johannesburg Central",1,1,1,37,"IGrow Rentals",5600
Apartment,Johannesburg,"Johannesburg Central",1,1,1,61,"Redcon Property Management",6000
Apartment,Johannesburg,"Johannesburg Central",2,1,1,NULL,"Redcon Property Management",10000
Apartment,Johannesburg,"Johannesburg Central",2,1,1,118,"Seeff Sandton",6100
Apartment,Johannesburg,"Johannesburg Central",2,1,1,38,"Ithemba Property",5099
Apartment,Johannesburg,"Johannesburg Central",2,1,1,43,"Ithemba Property",4340
